Name,Authors,Publisher,Rating,CountsOfReview,pagesNumber,PublishYear,combine_feat
The Godfather,Mario Puzo,NAL,1.64631264536071,0.2626778245628468,0.4652422889544848,-1.214251156607032,the godfather mario puzo nal
From a Buick 8,Stephen King,Scribner,-2.0999231685469844,-0.3936089301017726,-0.044447863259124,-1.214251156607032,from a buick 8 stephen king scribner
"Gossip Girl Gossip Girl, 1",Cecily von Ziegesar,"Little, Brown and Company",-1.8117511828617776,-0.2629077543846662,-0.7757424294786498,-1.214251156607032,gossip girl gossip girl 1 cecily von ziegesar little brown and company
This Lullaby,Sarah Dessen,Speak,0.28778756998759,0.0399296506279484,-0.1053890771107512,-0.3080820958005468,this lullaby sarah dessen speak
Lullaby,Chuck Palahniuk,Vintage,-0.9472352258061564,-0.2982248805890758,-0.5762984568733246,-0.7611666262037894,lullaby chuck palahniuk vintage
Lullabies for Little Criminals,Heather O'Neill,Harper Perennial,0.081950437355298,-0.3890204845712784,-0.18849073236297,0.5980869650059385,lullabies for little criminals heather oneill harper perennial
Diary,Chuck Palahniuk,Anchor,-1.4412443441236549,-0.2843205001936389,-0.5652182361730288,-0.3080820958005468,diary chuck palahniuk anchor
Rant,Chuck Palahniuk,Doubleday Books,-0.6178958135944906,-0.2289810662198003,-0.2438918358644493,1.051171495409181,rant chuck palahniuk doubleday books
Haunted,Chuck Palahniuk,Anchor,-1.5235791971765713,-0.0569838807282464,0.304579088800195,0.5980869650059385,haunted chuck palahniuk anchor
"Spook Country Blue Ant, 2",William Gibson,Putnam Adult,-1.1119049319119891,-0.4052886096339396,0.0386537919930947,1.051171495409181,spook country blue ant 2 william gibson putnam adult
Batman Arkham Asylum - A Serious House on Serious Earth,Grant Morrison,DC Comics,0.5759595556727947,-0.3748380165679329,-0.8200633122798332,0.1450024346026958,batman arkham asylum  a serious house on serious earth grant morrison dc comics
"Flow My Tears, the Policeman Said",Philip K. Dick,Gollancz,-0.2062215483299085,-0.429204143914091,-0.8865446364816083,-1.667335687010275,flow my tears the policeman said philip k dick gollancz
Ubik,Philip K. Dick,La factora de ideas,0.5347921291463374,-0.2305105480632983,-0.4211753670691828,0.5980869650059385,ubik philip k dick la factora de ideas
Summer Sisters,Judy Blume,Dell,-0.4943935340151169,-0.1089862634071802,0.2879587577497512,0.5980869650059385,summer sisters judy blume dell
Practical Magic Practical Magic 1,Alice Hoffman,Penguin,-0.7413980931738662,0.0183778610150213,-0.4322555877694786,-0.7611666262037894,practical magic practical magic 1 alice hoffman penguin
"Size 14 Is Not Fat Either Heather Wells, 2",Meg Cabot,William Morrow Paperbacks,-0.4943935340151169,-0.4358782465039006,-0.1109291874608991,0.5980869650059385,size 14 is not fat either heather wells 2 meg cabot william morrow paperbacks
"Queen of Babble Queen of Babble, 1",Meg Cabot,William Morrow,-1.1119049319119891,-0.3446655111098349,-0.3048330497160764,0.5980869650059385,queen of babble queen of babble 1 meg cabot william morrow
"Size 12 Is Not Fat Heather Wells, 1",Meg Cabot,William Morrow Paperbacks,-0.9060677992796972,-0.2444149284587352,-0.1053890771107512,0.1450024346026958,size 12 is not fat heather wells 1 meg cabot william morrow paperbacks
Boy Meets Boy,David Levithan,Alfred A. Knopf,-0.4943935340151169,-0.1066225187399559,-0.9918067331344188,0.1450024346026958,boy meets boy david levithan alfred a knopf
The Realm of Possibility,David Levithan,Ember,-0.1238866952769921,-0.4141874130870192,-0.8533039743807208,0.5980869650059385,the realm of possibility david levithan ember
"Something Borrowed Darcy Rachel, 1",Emily Giffin,St. Martin's Griffin,-0.4532261074886578,-0.0201372726803387,-0.2328116151641534,0.1450024346026958,something borrowed darcy rachel 1 emily giffin st martins griffin
"King Solomon's Mines Allan Quatermain, 1",H. Rider Haggard,Modern Library,-0.6590632401209497,-0.4162730701463347,-0.554138015472733,-1.214251156607032,king solomons mines allan quatermain 1 h rider haggard modern library
Chronicle of a Death Foretold,Gabriel Garca Mrquez,Vintage,0.0407830108288407,-0.1855993993860373,-1.3519139058940337,-0.7611666262037894,chronicle of a death foretold gabriel garca mrquez vintage
Junky,William S. Burroughs,Penguin,-0.5355609605415742,-0.4321240637971327,-0.8643841950810166,-0.7611666262037894,junky william s burroughs penguin
The Female Brain,Louann Brizendine,Morgan Road Books,-0.5355609605415742,-0.4127969750474755,-0.332533601466816,0.5980869650059385,the female brain louann brizendine morgan road books
"Catherine, Called Birdy",Karen Cushman,HarperTrophy,-1.0295700788590727,-0.4023686897508978,-0.7757424294786498,-0.3080820958005468,catherine called birdy karen cushman harpertrophy
The Runaway Jury,John Grisham,Delta,0.081950437355298,-0.3425798540505194,-0.0333676425588282,0.5980869650059385,the runaway jury john grisham delta
"The Black Ice Harry Bosch, 2 Harry Bosch Universe, 2",Michael Connelly,Vision,0.4936247026198801,-0.3521738765233708,0.4652422889544848,-0.7611666262037894,the black ice harry bosch 2 harry bosch universe 2 michael connelly vision
"Skellig Skellig, 1",David Almond,Laurel Leaf,-0.6590632401209497,-0.3293706926748544,-0.8643841950810166,-1.667335687010275,skellig skellig 1 david almond laurel leaf
Peony in Love,Lisa See,Random House,-1.482411770650112,-0.0601818882191969,-0.5042770223214017,1.051171495409181,peony in love lisa see random house
Don't Let's Go to the Dogs Tonight An African Childhood,Alexandra Fuller,Random House Trade Paperbacks,0.0407830108288407,-0.1693312743233762,-0.2715923876151889,-0.7611666262037894,dont lets go to the dogs tonight an african childhood alexandra fuller random house trade paperbacks
"Specials Uglies, 3",Scott Westerfeld,Simon Pulse,-0.7825655197003235,0.3570885674478631,0.1106752265450177,0.5980869650059385,specials uglies 3 scott westerfeld simon pulse
"The Secret Hour Midnighters, 1",Scott Westerfeld,HarperTeen,-0.6178958135944906,-0.3468902119731048,-0.3713143739178515,1.5042560258124238,the secret hour midnighters 1 scott westerfeld harperteen
"Pretties Uglies, 2",Scott Westerfeld,Simon Schuster Simon Pulse,-0.4532261074886578,0.6620116295197933,0.0331136816429468,0.1450024346026958,pretties uglies 2 scott westerfeld simon schuster simon pulse
"Uglies Uglies, 1",Scott Westerfeld,Simon Pulse,-0.4120586809622005,2.3159376775570077,0.3378197509010825,0.1450024346026958,uglies uglies 1 scott westerfeld simon pulse
"The Book of Three The Chronicles of Prydain, 1",Lloyd Alexander,Square Fish,0.1231178638817571,-0.2260611463367585,-0.9641061813836792,0.5980869650059385,the book of three the chronicles of prydain 1 lloyd alexander square fish
"The Black Cauldron The Chronicles of Prydain, 2",Lloyd Alexander,Square Fish,0.6994618352521703,-0.4121017560277036,-1.0084270641848625,0.5980869650059385,the black cauldron the chronicles of prydain 2 lloyd alexander square fish
Zorro,Isabel Allende,HarperLargePrint,-0.8237329462267826,-0.420166296657057,1.733927559138359,0.1450024346026958,zorro isabel allende harperlargeprint
"Krakatoa The Day the World Exploded August 27, 1883",Simon Winchester,Harper Perennial,-0.3708912544357414,-0.4305945819536347,0.5538840545568515,0.1450024346026958,krakatoa the day the world exploded august 27 1883 simon winchester harper perennial
"Mrs. Piggle-Wiggle Mrs. Piggle Wiggle, 1",Betty MacDonald,HarperCollins,0.8229641148315459,-0.4283698810903648,-1.3075930230928503,1.051171495409181,mrs pigglewiggle mrs piggle wiggle 1 betty macdonald harpercollins
Blankets,Craig Thompson,Top Shelf Productions,0.3701224230405046,0.2226332090239887,1.2630181793757855,-0.7611666262037894,blankets craig thompson top shelf productions
"No god but God The Origins, Evolution and Future of Islam",Reza Aslan,Random House Trade,0.658294408725713,-0.4264232678350036,-0.2992929393659285,0.5980869650059385,no god but god the origins evolution and future of islam reza aslan random house trade
Out of the Dust,Karen Hesse,Scholastic Inc.,-0.8649003727532399,0.0100352327777592,-0.7591220984282061,0.1450024346026958,out of the dust karen hesse scholastic inc
"Out of the Silent Planet The Space Trilogy, 1",C.S. Lewis,HarperCollins,-0.1238866952769921,-0.2235583578655799,-0.7757424294786498,0.1450024346026958,out of the silent planet the space trilogy 1 cs lewis harpercollins
Out,Natsuo Kirino,Vintage,-0.1650541218034512,-0.3126854362003302,0.1993169921473845,0.1450024346026958,out natsuo kirino vintage
Nick Norah's Infinite Playlist,Rachel Cohn,Alfred A. Knopf Books for Young Readers,-1.0295700788590727,-0.1655770916166082,-1.0028869538347147,0.5980869650059385,nick norahs infinite playlist rachel cohn alfred a knopf books for young readers
"Animal, Vegetable, Miracle A Year of Food Life",Barbara Kingsolver,HarperCollins Publishers,0.3289549965140473,0.7405713787540115,0.0331136816429468,1.051171495409181,animal vegetable miracle a year of food life barbara kingsolver harpercollins publishers
The Postman Always Rings Twice,James M. Cain,Orion,-0.6590632401209497,-0.399031638455993,-1.3740743472946255,2.410425086618909,the postman always rings twice james m cain orion
"Bright Lights, Big Ass",Jen Lancaster,NAL,0.4112898495669618,-0.3534252707589601,0.088514785144426,1.051171495409181,bright lights big ass jen lancaster nal
"Morrigan's Cross Circle Trilogy, 1",Nora Roberts,Jove,0.7406292617786275,-0.4186368148135589,-0.2383517255143013,0.5980869650059385,morrigans cross circle trilogy 1 nora roberts jove
Angels Fall,Nora Roberts,Putnam,0.1642852904082144,-0.4353220712880832,0.1494559989960532,0.5980869650059385,angels fall nora roberts putnam
Emotional Intelligence Why It Can Matter More Than IQ,Daniel Goleman,Bantam,0.2054527169346717,-0.342440810246565,0.1106752265450177,0.5980869650059385,emotional intelligence why it can matter more than iq daniel goleman bantam
Sisters,Danielle Steel,Delacorte Press,-0.4532261074886578,-0.4360172903078551,-0.1275495185113429,1.051171495409181,sisters danielle steel delacorte press
"Something Rotten Thursday Next, 4",Jasper Fforde,Penguin Books,0.8229641148315459,-0.4221129099124182,0.1162153368951656,0.1450024346026958,something rotten thursday next 4 jasper fforde penguin books
"Lost in a Good Book Thursday Next, 2",Jasper Fforde,Penguin Books,0.7406292617786275,-0.2798710984670992,0.1937768817972366,-0.3080820958005468,lost in a good book thursday next 2 jasper fforde penguin books
The Well of Lost Plots Thursday Next 3,Jasper Fforde,Penguin Books,0.5759595556727947,-0.380538812530062,0.0608142333936864,-0.3080820958005468,the well of lost plots thursday next 3 jasper fforde penguin books
"First Among Sequels Thursday Next, 5",Jasper Fforde,Viking Adult,0.246620143461129,-0.397919288024358,-0.0056670908080886,1.051171495409181,first among sequels thursday next 5 jasper fforde viking adult
"The Eyre Affair Thursday Next, 1",Jasper Fforde,Penguin Books,-0.2885564013828249,0.5482737978851199,0.0552741230435385,-0.7611666262037894,the eyre affair thursday next 1 jasper fforde penguin books
"Bitter Is the New Black Confessions of a Condescending, Egomaniacal, Self-Centered Smartass, Or, Why You Should Never Carry A Prada Bag to the Unemployment Office",Jen Lancaster,NAL,-0.2885564013828249,-0.0076233303244455,0.1993169921473845,0.5980869650059385,bitter is the new black confessions of a condescending egomaniacal selfcentered smartass or why you should never carry a prada bag to the unemployment office jen lancaster nal
Pope Joan,Donna Woolfolk Cross,Ballantine Books NY,0.4936247026198801,-0.0490583839028474,0.3211994198506388,1.9573405562156665,pope joan donna woolfolk cross ballantine books ny
"Glass Houses The Morganville Vampires, 1",Rachel Caine,NAL Jam,-0.1650541218034512,-0.0230571925633804,-0.692640774226431,0.5980869650059385,glass houses the morganville vampires 1 rachel caine nal jam
"The Twentieth Wife Taj Mahal Trilogy, 1",Indu Sundaresan,Washington Square Press,0.3289549965140473,-0.4047324344181221,0.088514785144426,-0.7611666262037894,the twentieth wife taj mahal trilogy 1 indu sundaresan washington square press
Silent Spring,Rachel Carson,Mariner Books,0.0407830108288407,-0.3403551531872495,0.0774345644441302,-1.214251156607032,silent spring rachel carson mariner books
Mating in Captivity Reconciling the Erotic and the Domestic,Esther Perel,Harper,0.8229641148315459,-0.4351830274841288,-0.5098171326715496,0.5980869650059385,mating in captivity reconciling the erotic and the domestic esther perel harper
Leaves of Grass,Walt Whitman,Simon Schuster,0.658294408725713,-0.3833196886091494,1.4403017105805191,0.5980869650059385,leaves of grass walt whitman simon schuster
The Birth of Venus,Sarah Dunant,Random House,-0.6178958135944906,-0.1748930264815509,0.3488999716013784,-0.3080820958005468,the birth of venus sarah dunant random house
The Know-It-All One Man's Humble Quest to Become the Smartest Person in the World,A.J. Jacobs,Simon Schuster,-0.8237329462267826,-0.256789827010674,0.1383757782957573,0.1450024346026958,the knowitall one mans humble quest to become the smartest person in the world aj jacobs simon schuster
"The Sea of Monsters Percy Jackson and the Olympians, 2",Rick Riordan,Hyperion Books,1.1523035270432116,2.208873948512143,-0.4710363602205141,0.5980869650059385,the sea of monsters percy jackson and the olympians 2 rick riordan hyperion books
"The Lightning Thief Percy Jackson and the Olympians, 1",Rick Riordan,Disney Hyperion Books,1.1934709535696688,6.180799252272635,0.0608142333936864,0.5980869650059385,the lightning thief percy jackson and the olympians 1 rick riordan disney hyperion books
"Inkheart Inkworld, 1",Cornelia Funke,Scholastic Paperbacks,-0.3297238279092841,0.7280574363981184,1.102354979221496,0.1450024346026958,inkheart inkworld 1 cornelia funke scholastic paperbacks
"Inkspell Inkworld, 2",Cornelia Funke,The Chicken House,-0.1650541218034512,-0.142495820160183,1.5012429244321464,0.1450024346026958,inkspell inkworld 2 cornelia funke the chicken house
"The Magicians' Guild Black Magician Trilogy, 1",Trudi Canavan,Orbit,-0.0415518422240757,-0.3605165047606329,0.5705043856072953,-0.3080820958005468,the magicians guild black magician trilogy 1 trudi canavan orbit
"The High Lord Black Magician Trilogy, 3",Trudi Canavan,Orbit,0.7406292617786275,-0.4403276482304404,1.5511039175834775,-0.3080820958005468,the high lord black magician trilogy 3 trudi canavan orbit
"Dragonsong Harper Hall, 1",Anne McCaffrey,Aladdin Paperbacks,1.1523035270432116,-0.439771473014623,-0.9530259606833834,0.5980869650059385,dragonsong harper hall 1 anne mccaffrey aladdin paperbacks
Falling Man,Don DeLillo,Scribner,-3.0879414051819816,-0.4282308372864104,-0.6538600017753956,1.051171495409181,falling man don delillo scribner
Influence The Psychology of Persuasion,Robert B. Cialdini,Harper Business,0.9464663944109214,-0.2102101526859605,-0.2438918358644493,0.5980869650059385,influence the psychology of persuasion robert b cialdini harper business
The Prince,Niccol Machiavelli,Dante University of America Press,-0.6178958135944906,0.0231053503494698,-1.2411116988910753,-0.7611666262037894,the prince niccol machiavelli dante university of america press
"Dark Prince Dark, 1",Christine Feehan,Leisure Books,0.1642852904082144,-0.3092093411014709,0.4597021786043369,0.1450024346026958,dark prince dark 1 christine feehan leisure books
"His Majesty's Dragon Temeraire, 1",Naomi Novik,Del Rey,0.3701224230405046,0.1132057353119006,-0.044447863259124,0.5980869650059385,his majestys dragon temeraire 1 naomi novik del rey
"Lamb The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,William Morrow HarperCollins Harper Perennial,1.1934709535696688,0.8707163792553004,0.443081847553893,-0.3080820958005468,lamb the gospel according to biff christs childhood pal christopher moore william morrow harpercollins harper perennial
A Pale View of Hills,Kazuo Ishiguro,Faber and Faber,-0.9060677992796972,-0.4328192828169045,-1.0028869538347147,0.1450024346026958,a pale view of hills kazuo ishiguro faber and faber
An Artist of the Floating World,Kazuo Ishiguro,Faber and Faber,-0.8237329462267826,-0.4173854205779697,-0.8754644157813125,0.1450024346026958,an artist of the floating world kazuo ishiguro faber and faber
When We Were Orphans,Kazuo Ishiguro,Faber Faber,-1.9352534624411517,-0.3443874235019262,-0.2438918358644493,1.051171495409181,when we were orphans kazuo ishiguro faber faber
Twelve Angry Men,Reginald Rose,Penguin Classics,0.5347921291463374,-0.4365734655236725,-1.612299092350986,0.5980869650059385,twelve angry men reginald rose penguin classics
The Great Influenza The Story of the Deadliest Pandemic in History,John M. Barry,Penguin Books,0.0407830108288407,-0.3492539566403291,1.0081731032689811,0.1450024346026958,the great influenza the story of the deadliest pandemic in history john m barry penguin books
The Secret History,Donna Tartt,Vintage,0.5759595556727947,1.6818979315250866,1.080194537820904,-0.3080820958005468,the secret history donna tartt vintage
Make Way for Ducklings,Robert McCloskey,Viking Press,1.0699686739902932,-0.3667734759385795,-1.6621600855023175,-1.667335687010275,make way for ducklings robert mccloskey viking press
"Cursor's Fury Codex Alera, 3",Jim Butcher,Ace Hardcover,1.64631264536071,-0.4321240637971327,0.4320016268535973,0.5980869650059385,cursors fury codex alera 3 jim butcher ace hardcover
"Furies of Calderon Codex Alera, 1",Jim Butcher,Ace,0.658294408725713,-0.1152432345851268,0.7754884685627684,0.1450024346026958,furies of calderon codex alera 1 jim butcher ace
Candy Girl A Year in the Life of an Unlikely Stripper,Diablo Cody,Gotham,-1.7294163298088614,-0.363575468447629,-0.8422237536804249,1.051171495409181,candy girl a year in the life of an unlikely stripper diablo cody gotham
"The End of Faith Religion, Terror, and the Future of Reason",Sam Harris,W. W. Norton Company,-0.1238866952769921,-0.3744208851560698,-0.0887687460603074,0.1450024346026958,the end of faith religion terror and the future of reason sam harris w w norton company
Everyone Worth Knowing,Lauren Weisberger,Pocket Books,-2.264592874652817,-0.3464730805612417,0.4652422889544848,0.5980869650059385,everyone worth knowing lauren weisberger pocket books
"Foundation Foundation, 1",Isaac Asimov,Bantam,0.8641315413580031,0.3495802020343272,-0.6649402224756914,-0.3080820958005468,foundation foundation 1 isaac asimov bantam
Second Foundation Foundation 3,Isaac Asimov,Bantam Spectra,1.234638380096126,-0.3395208903635233,-0.5984588982739163,-0.3080820958005468,second foundation foundation 3 isaac asimov bantam spectra
Foundation and Empire Foundation 2,Isaac Asimov,Spectra Books,1.0699686739902932,-0.2936364350585816,-0.5984588982739163,-0.3080820958005468,foundation and empire foundation 2 isaac asimov spectra books
Down and Out in the Magic Kingdom,Cory Doctorow,Tor Books,-1.647081476755945,-0.4317069323852696,-0.8643841950810166,-0.7611666262037894,down and out in the magic kingdom cory doctorow tor books
The End of the Affair,Graham Greene,Vintage Classics,-0.0827192687505348,-0.1566782881635286,-1.130309491888117,-0.3080820958005468,the end of the affair graham greene vintage classics
The Pilgrim's Progress,John Bunyan,Dover Publications,0.1642852904082144,-0.3142149180438282,-0.2217313944638576,-0.7611666262037894,the pilgrims progress john bunyan dover publications
"Scott Pilgrim, Volume 1 Scott Pilgrim's Precious Little Life",Bryan Lee O'Malley,Oni Press,0.8641315413580031,-0.1220563809788908,-1.0859886090869335,-0.3080820958005468,scott pilgrim volume 1 scott pilgrims precious little life bryan lee omalley oni press
"Scott Pilgrim, Volume 2 Scott Pilgrim vs. The World",Bryan Lee O'Malley,Oni Press,1.1523035270432116,-0.3968069375927231,-0.9087050778822,0.1450024346026958,scott pilgrim volume 2 scott pilgrim vs the world bryan lee omalley oni press
"Scott Pilgrim, Volume 3 Scott Pilgrim The Infinite Sadness",Bryan Lee O'Malley,Oni Press,1.3581406596755017,-0.4329583266208589,-0.9530259606833834,0.5980869650059385,scott pilgrim volume 3 scott pilgrim the infinite sadness bryan lee omalley oni press
Illusions The Adventures of a Reluctant Messiah,Richard Bach,Arrow Books Ltd,0.7817966883050885,-0.3140758742398739,-1.2189512574904835,-1.667335687010275,illusions the adventures of a reluctant messiah richard bach arrow books ltd
The Maltese Falcon,Dashiell Hammett,Orion,-0.2062215483299085,-0.1564002005556199,-0.836683643330277,0.1450024346026958,the maltese falcon dashiell hammett orion
A River Runs Through it and Other Stories,Norman Maclean,University of Chicago Press,0.9052989678844604,-0.4197491652451939,-0.8145232019296853,-1.667335687010275,a river runs through it and other stories norman maclean university of chicago press
"The Walking Dead, Vol. 3 Safety Behind Bars",Robert Kirkman,Image Comics,1.399308086201959,-0.4379639035632162,-1.2632721402916671,0.1450024346026958,the walking dead vol 3 safety behind bars robert kirkman image comics
"The Walking Dead, Book One The Walking Dead 1-12",Robert Kirkman,Image Comics,1.605145218834249,-0.3931917986899095,-0.332533601466816,2.410425086618909,the walking dead book one the walking dead 112 robert kirkman image comics
The Brief History of the Dead,Kevin Brockmeier,Vintage,-1.1942397849649056,-0.3606555485645873,-0.620619339674508,1.051171495409181,the brief history of the dead kevin brockmeier vintage
A Light in the Attic,Shel Silverstein,Harpercollins Childrens Books,1.605145218834249,-0.2200822627667207,-1.04166772628575,-1.214251156607032,a light in the attic shel silverstein harpercollins childrens books
"Marked House of Night, 1",P.C. Cast,St. Martin's Press,-0.6590632401209497,1.1984426251757472,-0.3214533807665202,1.051171495409181,marked house of night 1 pc cast st martins press
"Narcissus in Chains Anita Blake, Vampire Hunter, 10",Laurell K. Hamilton,Jove,-0.2473889748563676,-0.4410228672502123,1.5511039175834775,-1.214251156607032,narcissus in chains anita blake vampire hunter 10 laurell k hamilton jove
"For a Few Demons More The Hollows, 5",Kim Harrison,Harper Voyager,1.5228103657813346,-0.4269794430508211,0.5095631717556681,1.051171495409181,for a few demons more the hollows 5 kim harrison harper voyager
"A Fistful of Charms The Hollows, 4",Kim Harrison,HarperTorch,1.3581406596755017,-0.4261451802270949,0.8087291306636559,0.5980869650059385,a fistful of charms the hollows 4 kim harrison harpertorch
"The Good, the Bad, and the Undead The Hollows, 2",Kim Harrison,HarperTorch,1.234638380096126,-0.3564842344459562,0.4929428407052243,0.1450024346026958,the good the bad and the undead the hollows 2 kim harrison harpertorch
"Every Which Way But Dead The Hollows, 3",Kim Harrison,HarperTorch,1.3581406596755017,-0.4116846246158405,0.7588681375123246,0.1450024346026958,every which way but dead the hollows 3 kim harrison harpertorch
"Dead Witch Walking The Hollows, 1",Kim Harrison,HarperTorch,0.3289549965140473,-0.0091528121679436,0.2879587577497512,-0.3080820958005468,dead witch walking the hollows 1 kim harrison harpertorch
"Circus of the Damned Anita Blake, Vampire Hunter, 3",Laurell K. Hamilton,Berkley,0.8641315413580031,-0.4243376107756881,-0.2438918358644493,1.051171495409181,circus of the damned anita blake vampire hunter 3 laurell k hamilton berkley
"Guilty Pleasures Anita Blake, Vampire Hunter, 1",Laurell K. Hamilton,Berkley,0.246620143461129,-0.0168002213854339,-0.049987973609272,-0.3080820958005468,guilty pleasures anita blake vampire hunter 1 laurell k hamilton berkley
The Communist Manifesto,Karl Marx,Penguin Classics,-1.647081476755945,-0.1892145382888509,-0.4211753670691828,-1.214251156607032,the communist manifesto karl marx penguin classics
The Hunchback of Notre-Dame,Victor Hugo,Signet Classics,0.1642852904082144,-0.2200822627667207,0.8087291306636559,-1.667335687010275,the hunchback of notredame victor hugo signet classics
The Four Loves,C.S. Lewis,HarperCollins Publishers Ltd,0.7817966883050885,-0.4285089248943191,-1.0749083883866375,-1.214251156607032,the four loves cs lewis harpercollins publishers ltd
Villette,Charlotte Bront,Modern Library,-0.8237329462267826,-0.2736141272891526,1.1577560827229751,-1.667335687010275,villette charlotte bront modern library
Back When We Were Grownups,Anne Tyler,Ballantine Books,-1.8117511828617776,-0.4064009600655746,-0.1552500702620825,-0.3080820958005468,back when we were grownups anne tyler ballantine books
Breathing Lessons,Anne Tyler,Ballantine Books,-1.235407211491363,-0.4197491652451939,-0.0776885253600116,0.5980869650059385,breathing lessons anne tyler ballantine books
The Razor's Edge,W. Somerset Maugham,Vintage International,0.9464663944109214,-0.2800101422710535,-0.2771324979653368,-0.7611666262037894,the razors edge w somerset maugham vintage international
"Children of the Mind Ender's Saga, 4",Orson Scott Card,Tor Books,-0.8237329462267826,-0.30281332611957,0.0331136816429468,-1.214251156607032,children of the mind enders saga 4 orson scott card tor books
The Twits,Roald Dahl,Puffin Books,-0.0003844156976184,-0.2200822627667207,-1.484876554297584,-0.3080820958005468,the twits roald dahl puffin books
Far From the Madding Crowd,Thomas Hardy,Penguin Books,-0.0827192687505348,-0.0404376680576765,0.3821406337022659,-0.7611666262037894,far from the madding crowd thomas hardy penguin books
Ina May's Guide to Childbirth,Ina May Gaskin,Bantam,1.769814924940082,-0.2979467929811671,-0.0887687460603074,-0.7611666262037894,ina mays guide to childbirth ina may gaskin bantam
"The Mephisto Club Rizzoli Isles, 6",Tess Gerritsen,Ballantine Books,0.246620143461129,-0.4146045444988823,-0.049987973609272,0.5980869650059385,the mephisto club rizzoli isles 6 tess gerritsen ballantine books
"Vanish Rizzoli Isles, 5",Tess Gerritsen,Ballantine Books,0.658294408725713,-0.4180806395977415,0.2048571024975324,0.5980869650059385,vanish rizzoli isles 5 tess gerritsen ballantine books
"The Sinner Rizzoli Isles, 3",Tess Gerritsen,Bantem Press,0.6994618352521703,-0.4269794430508211,0.304579088800195,0.1450024346026958,the sinner rizzoli isles 3 tess gerritsen bantem press
"Body Double Rizzoli Isles, 4",Tess Gerritsen,Ballantine Books,0.8641315413580031,-0.4116846246158405,0.376600523352118,0.1450024346026958,body double rizzoli isles 4 tess gerritsen ballantine books
Tess of the D'Urbervilles,Thomas Hardy,Penguin Classics,-0.6590632401209497,0.2515543202464974,0.8530500134648393,-0.7611666262037894,tess of the durbervilles thomas hardy penguin classics
Mutant Message Down Under,Marlo Morgan,Harper Perennial,-0.7002306666474071,-0.4059838286537114,-0.980726512434123,-0.3080820958005468,mutant message down under marlo morgan harper perennial
The Pelican Brief,John Grisham,Delta,0.1642852904082144,-0.3064284650223836,0.1993169921473845,0.5980869650059385,the pelican brief john grisham delta
"Hide Detective D.D. Warren, 2",Lisa Gardner,Bantam Books,0.8229641148315459,-0.3696933958216212,0.0608142333936864,1.051171495409181,hide detective dd warren 2 lisa gardner bantam books
"Alone Detective D.D. Warren, 1",Lisa Gardner,Bantam,-0.0003844156976184,-0.3203328454178204,0.4818626200049286,0.1450024346026958,alone detective dd warren 1 lisa gardner bantam
"A Time to Kill Jake Brigance, 1",John Grisham,Dell,0.4524572760934228,0.0048906120314475,0.8364296824143956,-0.3080820958005468,a time to kill jake brigance 1 john grisham dell
At the Mountains of Madness,H.P. Lovecraft,Modern Library,-0.3297238279092841,-0.3528690955431426,-0.7757424294786498,0.1450024346026958,at the mountains of madness hp lovecraft modern library
"Journey to the Center of the Earth Extraordinary Voyages, 3",Jules Verne,Bantam,-0.4120586809622005,-0.2227240950418537,-0.6871006638762831,0.5980869650059385,journey to the center of the earth extraordinary voyages 3 jules verne bantam
Goodnight Moon,Margaret Wise Brown,HarperCollins,1.3169732331490442,0.1169599180186686,-1.839443616707051,1.051171495409181,goodnight moon margaret wise brown harpercollins
"Fluke Or, I Know Why the Winged Whale Sings",Christopher Moore,Harper,-0.8649003727532399,-0.3082360344737904,-0.2383517255143013,-0.3080820958005468,fluke or i know why the winged whale sings christopher moore harper
"Chocolate Chip Cookie Murder Hannah Swensen, 1",Joanne Fluke,Kensington,-1.0295700788590727,-0.305455158394703,0.3987609647527097,0.5980869650059385,chocolate chip cookie murder hannah swensen 1 joanne fluke kensington
"You Suck A Love Story, 2",Christopher Moore,William Morrow,-0.5355609605415742,-0.2452491912824614,-0.1995709530632659,1.051171495409181,you suck a love story 2 christopher moore william morrow
"Bloodsucking Fiends A Love Story, 1",Christopher Moore,HarperCollins,-0.0827192687505348,-0.3200547578099117,-0.3546940428674077,-0.3080820958005468,bloodsucking fiends a love story 1 christopher moore harpercollins
Island of the Sequined Love Nun,Christopher Moore,Harper Perennial,-0.6590632401209497,-0.4061228724576658,-0.2161912841137097,-0.3080820958005468,island of the sequined love nun christopher moore harper perennial
"A Dirty Job Grim Reaper, 1",Christopher Moore,William Morrow,0.4524572760934228,0.1850913819563092,0.1272955575954615,0.5980869650059385,a dirty job grim reaper 1 christopher moore william morrow
"Practical Demonkeeping Pine Cove, 1",Christopher Moore,Perennial William Morrow HarperCollins,-0.5355609605415742,-0.3912451854345484,-0.5984588982739163,-0.3080820958005468,practical demonkeeping pine cove 1 christopher moore perennial william morrow harpercollins
"The Lust Lizard of Melancholy Cove Pine Cove, 2",Christopher Moore,William Morrow Paperbacks,-0.3708912544357414,-0.4127969750474755,-0.332533601466816,-0.3080820958005468,the lust lizard of melancholy cove pine cove 2 christopher moore william morrow paperbacks
